WeatherDelay,AWND,PCRP,SNOW,AVGT,CMPND,,,,,,,,,,,,
0,5.3,0,0,16.2,0,,,,,,,,,,,,
0,8.3,0,0,18.8,0,,,,,,,,,,,,
67,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
34,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
87,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
39,2.9,0,0,30.1,0,,,,,,,,,,,,
0,2.3,0,0,30.9,0,,,,,,,,,,,,
290,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,4.7,0,0,20.5,0,,,,,,,,,,,,
144,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
57,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,5.6,0,0,30.3,0,,,,,,,,,,,,
36,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
36,3.4,3,0,28,285.6,,,,,,,,,,,,
43,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
0,4.9,2,0,16.9,165.62,,,,,,,,,,,,
51,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,7.8,0,0,30.3,0,,,,,,,,,,,,
0,2.6,0,0,25,0,,,,,,,,,,,,
0,2.2,0,0,20,0,,,,,,,,,,,,
0,4.8,0,0,17.6,0,,,,,,,,,,,,
0,4,0.3,0,15.3,18.36,,,,,,,,,,,,
50,3,8.9,0,31.3,835.71,,,,,,,,,,,,
0,3.6,0,0,30.7,0,,,,,,,,,,,,
0,4.2,0,0,29.8,0,,,,,,,,,,,,
214,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,5,14.5,0,16.4,1189,,,,,,,,,,,,
73,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
93,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,4.8,2,0,15.6,149.76,,,,,,,,,,,,
98,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
31,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
447,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
111,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,3.4,0,0,5.8,0,,,,,,,,,,,,
195,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,7,0,0,19.1,0,,,,,,,,,,,,
0,3.9,0,0,31.8,0,,,,,,,,,,,,
0,4.6,0,0,30.6,0,,,,,,,,,,,,
0,7,0,0,28.6,0,,,,,,,,,,,,
81,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
110,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,2.8,0,0,6.2,0,,,,,,,,,,,,
41,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,5.1,1,0,23.4,119.34,,,,,,,,,,,,
0,5.9,0,0,27.8,0,,,,,,,,,,,,
0,4,0,0,1.9,0,,,,,,,,,,,,
0,3.8,3,0,24.7,281.58,,,,,,,,,,,,
61,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
93,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,1.6,0,0,20.7,0,,,,,,,,,,,,
69,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
0,4.6,8.9,0,19.6,802.424,,,,,,,,,,,,
0,5,14.5,0,16.4,1189,,,,,,,,,,,,
0,3,3.6,0,18.3,197.64,,,,,,,,,,,,
0,7.1,3,0,22.6,481.38,,,,,,,,,,,,
130,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,2.9,0,0,17.7,0,,,,,,,,,,,,
0,3.6,0,0,24.1,0,,,,,,,,,,,,
0,6.5,0,0,26.6,0,,,,,,,,,,,,
0,4.8,2,0,15.6,149.76,,,,,,,,,,,,
0,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,5.3,15.2,0,16.5,1329.24,,,,,,,,,,,,
68,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,3.6,0,0,28.7,0,,,,,,,,,,,,
81,2.9,0,0,30.1,0,,,,,,,,,,,,
0,6,0,0,32.2,0,,,,,,,,,,,,
367,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
69,2.7,30.7,0,18.1,1500.309,,,,,,,,,,,,
0,5.8,0,0,9.7,0,,,,,,,,,,,,
0,5.9,0,0,16.3,0,,,,,,,,,,,,
265,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,7.2,0,0,10.7,0,,,,,,,,,,,,
53,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
0,2.9,0,0,19.2,0,,,,,,,,,,,,
0,4.9,0,0,27.4,0,,,,,,,,,,,,
0,4.2,0,0,29,0,,,,,,,,,,,,
0,4.3,2.5,0,14.1,151.575,,,,,,,,,,,,
31,6.2,23.4,0,22.2,3220.776,,,,,,,,,,,,
94,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,1.9,0,0,24.4,0,,,,,,,,,,,,
44,3.4,3,0,28,285.6,,,,,,,,,,,,
0,5.6,0,0,30.1,0,,,,,,,,,,,,
0,3,0,0,29.2,0,,,,,,,,,,,,
0,4.1,0,0,33.3,0,,,,,,,,,,,,
50,3,8.9,0,31.3,835.71,,,,,,,,,,,,
30,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,3.7,0,0,4.3,0,,,,,,,,,,,,
54,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
0,4.6,0,0,32.9,0,,,,,,,,,,,,
83,3.9,2,0,25.9,202.02,,,,,,,,,,,,
41,5.3,9.7,0,28.7,1475.467,,,,,,,,,,,,
47,6.3,0,0,19.4,0,,,,,,,,,,,,
66,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
0,3.8,0,0,32.3,0,,,,,,,,,,,,
70,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
0,7.8,0,0,27.6,0,,,,,,,,,,,,
90,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
101,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,1.8,0,0,28.8,0,,,,,,,,,,,,
105,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,3.3,0,0,21.1,0,,,,,,,,,,,,
63,3.4,3,0,28,285.6,,,,,,,,,,,,
0,3.8,0,0,13.3,0,,,,,,,,,,,,
99,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
140,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
56,7.1,3,0,22.6,481.38,,,,,,,,,,,,
41,2.1,2,0,27.4,115.08,,,,,,,,,,,,
32,2.1,2,0,27.4,115.08,,,,,,,,,,,,
0,7.9,0,0,10.2,0,,,,,,,,,,,,
0,2.7,0,0,6.8,0,,,,,,,,,,,,
0,4.2,0,0,7.6,0,,,,,,,,,,,,
41,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
0,3.5,0,0,7.1,0,,,,,,,,,,,,
54,3,8.9,0,31.3,835.71,,,,,,,,,,,,
0,7.1,3,0,22.6,481.38,,,,,,,,,,,,
39,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
200,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,8.3,0,0,30.6,0,,,,,,,,,,,,
92,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
70,3.4,3,0,28,285.6,,,,,,,,,,,,
0,3.8,0,0,20.3,0,,,,,,,,,,,,
87,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,3.8,0,0,20.1,0,,,,,,,,,,,,
0,2.9,0,0,30.1,0,,,,,,,,,,,,
130,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
33,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
97,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
52,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
34,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
77,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,3.6,0,0,10.5,0,,,,,,,,,,,,
0,5.2,0,0,19.4,0,,,,,,,,,,,,
0,2.2,1.3,0,8.2,23.452,,,,,,,,,,,,
0,4,0,0,1.9,0,,,,,,,,,,,,
36,8,4.1,0,27.2,892.16,,,,,,,,,,,,
30,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,9.2,44.5,0,10.5,4298.7,,,,,,,,,,,,
43,5.9,0,0,16.3,0,,,,,,,,,,,,
68,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,2.6,0,0,16.3,0,,,,,,,,,,,,
0,8.2,0,0,4.7,0,,,,,,,,,,,,
158,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
120,2.3,0,0,22.4,0,,,,,,,,,,,,
0,6.4,0,0,19.2,0,,,,,,,,,,,,
40,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
93,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,2.7,0,0,22.4,0,,,,,,,,,,,,
0,1.8,0,0,28.8,0,,,,,,,,,,,,
66,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
49,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,6.6,0,0,19.4,0,,,,,,,,,,,,
39,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
93,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,8.2,0,0,4.7,0,,,,,,,,,,,,
90,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,2.7,0,0,28.1,0,,,,,,,,,,,,
181,6.6,0,0,19.4,0,,,,,,,,,,,,
42,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
149,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,4.4,0,0,30.5,0,,,,,,,,,,,,
125,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
208,5.9,0,0,16.3,0,,,,,,,,,,,,
0,5,0,0,20.3,0,,,,,,,,,,,,
78,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,6.9,0,0,7.4,0,,,,,,,,,,,,
63,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,3.8,0,0,22.2,0,,,,,,,,,,,,
0,2.6,1.5,0,19.1,74.49,,,,,,,,,,,,
157,5.9,0,0,16.3,0,,,,,,,,,,,,
62,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
65,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
59,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
44,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
0,6.8,0,0,13.3,0,,,,,,,,,,,,
146,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
0,3,0,0,28.4,0,,,,,,,,,,,,
67,6.4,0,0,19.2,0,,,,,,,,,,,,
0,4.3,4.6,0,20.1,397.578,,,,,,,,,,,,
0,2.9,10.2,0,22.2,656.676,,,,,,,,,,,,
130,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,3.4,0,0,7.7,0,,,,,,,,,,,,
77,5.9,0,0,16.3,0,,,,,,,,,,,,
0,4.6,0,0,7.3,0,,,,,,,,,,,,
0,3.8,20.1,0,20.2,1542.876,,,,,,,,,,,,
102,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,4.2,0,0,31.1,0,,,,,,,,,,,,
0,2.9,10.2,0,22.2,656.676,,,,,,,,,,,,
0,4.8,2,0,15.6,149.76,,,,,,,,,,,,
0,7.4,0,0,17.3,0,,,,,,,,,,,,
57,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,4,0,0,1.9,0,,,,,,,,,,,,
67,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
95,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
213,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
33,5.9,0,0,16.3,0,,,,,,,,,,,,
0,5.7,0,0,4.2,0,,,,,,,,,,,,
51,8,4.1,0,27.2,892.16,,,,,,,,,,,,
38,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
100,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
99,7.1,3,0,22.6,481.38,,,,,,,,,,,,
0,2.1,0,0,30.1,0,,,,,,,,,,,,
0,3.8,3,0,24.7,281.58,,,,,,,,,,,,
0,1.9,0,0,24.4,0,,,,,,,,,,,,
0,2.7,0,0,28.5,0,,,,,,,,,,,,
0,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,2.7,0,0,28.5,0,,,,,,,,,,,,
0,4.3,4.6,0,20.1,397.578,,,,,,,,,,,,
0,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
0,2.3,0,0,22.2,0,,,,,,,,,,,,
0,6.4,0,0,30.1,0,,,,,,,,,,,,
30,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
541,6.9,0,0,7.4,0,,,,,,,,,,,,
0,3.5,0,0,23.8,0,,,,,,,,,,,,
0,5.4,4.8,0,21.2,549.504,,,,,,,,,,,,
0,2.3,0,0,5.9,0,,,,,,,,,,,,
0,4.4,0,0,32.6,0,,,,,,,,,,,,
0,4.9,0,0,12.9,0,,,,,,,,,,,,
0,3.2,0.3,0,12.1,11.616,,,,,,,,,,,,
0,4,0,0,1.9,0,,,,,,,,,,,,
0,5.2,0,0,31.7,0,,,,,,,,,,,,
0,6.2,0,0,30.1,0,,,,,,,,,,,,
0,6.8,0,0,16.4,0,,,,,,,,,,,,
155,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,5.7,0,0,15.7,0,,,,,,,,,,,,
0,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
31,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
73,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
44,7.1,3,0,22.6,481.38,,,,,,,,,,,,
0,2.5,0,0,29.7,0,,,,,,,,,,,,
0,3.3,0,0,18.3,0,,,,,,,,,,,,
512,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
54,5.3,9.7,0,28.7,1475.467,,,,,,,,,,,,
93,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,3.3,19.8,0,6.7,437.778,,,,,,,,,,,,
0,4.5,0,0,16.6,0,,,,,,,,,,,,
0,2.2,0,0,12.7,0,,,,,,,,,,,,
0,2.3,0,0,-0.1,0,,,,,,,,,,,,
0,3.9,12.2,0,17.4,827.892,,,,,,,,,,,,
0,2.1,0,0,30.1,0,,,,,,,,,,,,
0,4,0.3,0,15.3,18.36,,,,,,,,,,,,
30,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,2.8,0,0,5.6,0,,,,,,,,,,,,
79,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
234,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
35,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
49,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
0,4.6,0,0,9.9,0,,,,,,,,,,,,
32,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
58,3,17,0,23.9,1218.9,,,,,,,,,,,,
34,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,2.3,0,0,30.9,0,,,,,,,,,,,,
55,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
77,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,2.9,0,0,30.1,0,,,,,,,,,,,,
104,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
0,3.3,19.8,0,6.7,437.778,,,,,,,,,,,,
0,2.2,0,0,12.7,0,,,,,,,,,,,,
161,3.6,0,0,30.7,0,,,,,,,,,,,,
0,4.4,0,0,32.6,0,,,,,,,,,,,,
0,2.9,0,0,30.3,0,,,,,,,,,,,,
30,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
0,2.9,0,0,17.7,0,,,,,,,,,,,,
34,2.6,0,0,31.4,0,,,,,,,,,,,,
98,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
33,3,8.9,0,31.3,835.71,,,,,,,,,,,,
52,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,4.1,0,0,33.3,0,,,,,,,,,,,,
0,6.3,0,0,31.1,0,,,,,,,,,,,,
0,2.5,0,0,16.8,0,,,,,,,,,,,,
30,3,8.9,0,31.3,835.71,,,,,,,,,,,,
43,5.3,9.7,0,28.7,1475.467,,,,,,,,,,,,
0,6.3,0,0,31.1,0,,,,,,,,,,,,
0,2.9,10.2,0,22.2,656.676,,,,,,,,,,,,
0,5.9,0,0,16.3,0,,,,,,,,,,,,
62,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
170,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,4.3,2.5,0,14.1,151.575,,,,,,,,,,,,
0,3.8,0,0,33.4,0,,,,,,,,,,,,
0,3.5,0,0,23.8,0,,,,,,,,,,,,
38,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
85,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,4.8,0,0,17.6,0,,,,,,,,,,,,
0,3.6,1,0,17.3,62.28,,,,,,,,,,,,
67,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
43,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
65,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,8.2,1.3,0,19.6,208.936,,,,,,,,,,,,
50,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
31,5.3,9.7,0,28.7,1475.467,,,,,,,,,,,,
30,3.4,3,0,28,285.6,,,,,,,,,,,,
334,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,4.7,0,0,23.2,0,,,,,,,,,,,,
0,3.2,0.3,0,12.1,11.616,,,,,,,,,,,,
90,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,3.4,0,0,19.1,0,,,,,,,,,,,,
0,2.9,0,0,17.7,0,,,,,,,,,,,,
138,7.6,0,0,31.2,0,,,,,,,,,,,,
0,7.2,0,0,23.9,0,,,,,,,,,,,,
227,2.7,30.7,0,18.1,1500.309,,,,,,,,,,,,
0,4,0,0,34,0,,,,,,,,,,,,
0,3.4,0,0,32.3,0,,,,,,,,,,,,
186,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
91,3.4,3,0,28,285.6,,,,,,,,,,,,
146,4.3,4.6,0,20.1,397.578,,,,,,,,,,,,
0,3.9,0,0,31.4,0,,,,,,,,,,,,
0,4.2,0,0,10,0,,,,,,,,,,,,
0,9.2,0,0,30.9,0,,,,,,,,,,,,
35,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,5.4,4.8,0,21.2,549.504,,,,,,,,,,,,
0,2.4,0,0,15,0,,,,,,,,,,,,
39,2.1,2,0,27.4,115.08,,,,,,,,,,,,
72,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,2.5,0,0,16.8,0,,,,,,,,,,,,
0,8.3,0,0,18.8,0,,,,,,,,,,,,
62,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
176,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,6.7,0,0,24.9,0,,,,,,,,,,,,
0,3.9,0,0,13.9,0,,,,,,,,,,,,
226,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,5,0,0,20.3,0,,,,,,,,,,,,
0,5.6,0,0,30.3,0,,,,,,,,,,,,
0,3.8,0.5,0,9.6,18.24,,,,,,,,,,,,
44,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
40,5.9,0,0,16.3,0,,,,,,,,,,,,
57,2.6,0,0,31.4,0,,,,,,,,,,,,
74,8,4.1,0,27.2,892.16,,,,,,,,,,,,
0,4.7,0,0,23.2,0,,,,,,,,,,,,
58,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
147,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,6.1,0.3,0,25.9,47.397,,,,,,,,,,,,
95,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
112,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
171,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
0,7.6,0,0,31.2,0,,,,,,,,,,,,
38,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
97,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
0,6,0,0,11.1,0,,,,,,,,,,,,
33,3.7,3,0,25.4,281.94,,,,,,,,,,,,
49,5.3,9.7,0,28.7,1475.467,,,,,,,,,,,,
0,4.3,4.6,0,20.1,397.578,,,,,,,,,,,,
0,4.8,0,0,12.6,0,,,,,,,,,,,,
0,5.6,0,0,22.6,0,,,,,,,,,,,,
167,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
52,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
444,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
0,6.4,7.9,0,23.7,1198.272,,,,,,,,,,,,
33,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
36,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
104,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,3.3,14.2,0,16.9,791.934,,,,,,,,,,,,
0,3.2,0,0,26.2,0,,,,,,,,,,,,
0,4.4,0,0,32.6,0,,,,,,,,,,,,
67,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
96,3.4,3,0,28,285.6,,,,,,,,,,,,
0,6.8,0,0,16.4,0,,,,,,,,,,,,
60,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
85,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
53,2.9,0,0,30.1,0,,,,,,,,,,,,
0,3.5,0,0,23.8,0,,,,,,,,,,,,
43,8,4.1,0,27.2,892.16,,,,,,,,,,,,
49,3.9,2,0,25.9,202.02,,,,,,,,,,,,
0,8.8,1,0,19.4,170.72,,,,,,,,,,,,
34,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,7.6,0,0,9,0,,,,,,,,,,,,
0,6.4,0,0,13.7,0,,,,,,,,,,,,
64,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,2.3,0,0,-0.1,0,,,,,,,,,,,,
0,8.4,0,0,31,0,,,,,,,,,,,,
0,2.6,0,0,16.3,0,,,,,,,,,,,,
154,5.9,0,0,16.3,0,,,,,,,,,,,,
189,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,2.4,0,0,13.6,0,,,,,,,,,,,,
0,4.6,0,0,10.2,0,,,,,,,,,,,,
46,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
0,3.9,0,0,31.4,0,,,,,,,,,,,,
56,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
849,2.6,1.5,0,19.1,74.49,,,,,,,,,,,,
0,3.8,0.5,0,9.6,18.24,,,,,,,,,,,,
0,3,2,0,26.4,158.4,,,,,,,,,,,,
330,2.6,0,0,31.4,0,,,,,,,,,,,,
41,8,4.1,0,27.2,892.16,,,,,,,,,,,,
0,7.6,0,0,9,0,,,,,,,,,,,,
0,2.6,0,0,25,0,,,,,,,,,,,,
0,4.1,12.7,0,22.2,1155.954,,,,,,,,,,,,
384,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
77,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,2.9,0,0,26.5,0,,,,,,,,,,,,
0,5.1,0,0,8.2,0,,,,,,,,,,,,
0,4.2,0,0,29.8,0,,,,,,,,,,,,
290,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,4.3,0,0,22.3,0,,,,,,,,,,,,
85,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
37,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,3.9,0,0,27.1,0,,,,,,,,,,,,
0,8.3,0,0,30.6,0,,,,,,,,,,,,
0,2.3,0,0,22.2,0,,,,,,,,,,,,
