WeatherDelay,AWND,PCRP,SNOW,AVGT,CMPND
0,4.7,0,0,6.4,0
0,5.4,0,0,-2.8,0
51,3,46.2,0,23.4,3243.24
30,3.6,10.2,0,26.3,965.736
0,3.7,0,0,8.7,0
33,4.6,3,43,-6.4,-45.32
0,4.7,0,0,6.4,0
0,2.5,0,0,6.7,0
39,8,4.1,0,27.2,892.16
0,4.7,0,0,6.4,0
59,8,4.1,0,27.2,892.16
64,2.9,3.6,0,25.7,268.308
0,4.5,0,0,-2.8,0
144,8,4.1,0,27.2,892.16
0,2.5,0,0,6.7,0
0,3.7,0,0,8.7,0
0,4.7,0,0,6.4,0
0,4.5,0,0,-2.8,0
57,3.1,19.1,0,24.9,1474.329
142,10.3,10.7,0,21.8,2402.578
0,2.5,0,0,6.7,0
61,5.7,40.6,0,20.2,4674.684
137,3,46.2,0,23.4,3243.24
103,4.6,1.8,0,25.3,209.484
62,2.9,3.6,0,25.7,268.308
8,5.2,0,0,-2.9,0
0,3.7,0,0,8.7,0
41,3.5,2.5,0,-0.8,-7
0,4.5,0,0,-3.6,0
0,2.9,4.8,0,3.6,50.112
78,4.2,10.9,0,29.7,1359.666
0,3.3,0.3,0,2.2,2.178
78,5.9,0,0,16.3,0
0,5.2,0,0,-2.9,0
0,4.7,0,0,6.4,0
38,3.6,10.2,0,26.3,965.736
0,4.7,0,0,6.4,0
31,2.9,3.6,0,25.7,268.308
0,3.3,0.3,0,2.2,2.178
0,2.5,0,0,6.7,0
101,4.2,10.9,0,29.7,1359.666
0,3.9,0,0,-2.1,0
0,3.7,0,0,8.7,0
0,2.5,0,0,6.7,0
93,4.7,20.8,0,33.7,3294.512
0,2.5,0,0,6.7,0
39,7.2,3.8,0,26.5,725.04
0,4.5,0,0,-3.6,0
0,2.9,4.8,0,3.6,50.112
132,4.2,29.5,0,25.4,3147.06
3,5.2,0,0,-2.9,0
0,3.7,0,0,8.7,0
36,3.4,3,0,28,285.6
0,4.7,0,0,6.4,0
75,3.5,53.3,0,25.3,4719.715
32,2.3,0,0,22.4,0
130,3,46.2,0,23.4,3243.24
113,4.7,20.8,0,33.7,3294.512
0,4.7,0,0,6.4,0
35,3,46.2,0,23.4,3243.24
15,5.2,0,0,-2.9,0
79,6.5,81.3,0,28.3,14955.135
0,2.5,0,0,6.7,0
50,4.6,1.8,0,25.3,209.484
61,4.7,24.6,0,18.5,2138.97
0,2.5,0,0,6.7,0
45,1.7,12.7,163,-0.3,156.523
0,3.7,0,0,8.7,0
0,4.7,0,0,6.4,0
68,3,46.2,0,23.4,3243.24
46,5.9,0,0,16.3,0
131,4.7,20.8,0,33.7,3294.512
0,2.5,0,0,6.7,0
0,2.5,0,0,6.7,0
0,4.7,0,0,6.4,0
48,3.9,2,0,25.9,202.02
27,5.2,0,0,-2.9,0
0,4.7,0,0,6.4,0
30,3.9,2,0,25.9,202.02
0,4.7,0,0,6.4,0
155,4.2,29.5,0,25.4,3147.06
0,2.5,0,0,6.7,0
105,2.6,0,0,31.4,0
0,5.2,0,0,-2.9,0
0,4.7,0,0,6.4,0
0,2.5,0,0,6.7,0
73,4,22.1,0,25.2,2227.68
0,3.7,0,0,8.7,0
0,4.5,0,0,-2.8,0
46,3.6,10.2,0,26.3,965.736
0,4.7,0,0,6.4,0
247,3.5,53.3,0,25.3,4719.715
0,4.5,0,0,-3.6,0
0,6.4,0,0,-4.8,0
0,6.4,0,0,-4.8,0
0,5.2,0,0,-2.9,0
0,3.9,0,0,-2.1,0
0,3.7,0,0,8.7,0
0,3.3,0.3,0,2.2,2.178
0,3.3,0.3,0,2.2,2.178
0,4.5,0,0,-3.6,0
0,5.4,0,0,-2.8,0
0,2.5,0,0,6.7,0
255,3,28.2,0,29.2,2470.32
0,4.7,0,0,6.4,0
0,3.7,0,0,8.7,0
0,4.7,0,0,6.4,0
0,6.4,0,0,-4.8,0
0,3.3,0.3,0,2.2,2.178
0,4.7,0,0,6.4,0
0,4.7,0,0,6.4,0
0,2.9,4.8,0,3.6,50.112
0,2.5,0,0,6.7,0
30,5.1,0.8,0,29.8,121.584
31,5.3,2.5,58,-10.1,-75.825
71,2.2,10.9,0,24.3,582.714
0,4.7,0,0,6.4,0
0,2.5,0,0,6.7,0
0,3.7,0,0,8.7,0
0,3.7,0,0,8.7,0
0,3.3,0.3,0,2.2,2.178
0,2.5,0,0,6.7,0
47,6.3,0,0,19.4,0
0,3.3,0.3,0,2.2,2.178
0,4.7,0,0,6.4,0
200,2.8,24.4,0,26.6,1817.312
0,2.5,0,0,6.7,0
0,6.4,0,0,-4.8,0
60,4.9,0,0,22.2,0
143,3.5,53.3,0,25.3,4719.715
0,3.7,0,0,8.7,0
0,5.2,0,0,-2.9,0
30,5.1,21.3,0,28.6,3106.818
37,7.6,4.8,0,8.4,306.432
0,4.5,0,0,-2.8,0
0,5.4,0,0,-2.8,0
114,5.7,40.6,0,20.2,4674.684
0,4.5,0,0,-2.8,0
52,5.3,2.5,58,-10.1,-75.825
0,5.2,0,0,-2.9,0
0,4.5,0,0,-3.6,0
0,3.7,0,0,8.7,0
141,7.8,18.5,0,26.1,3766.23
67,2.6,16.8,0,24.9,1087.632
0,3.3,0.3,0,2.2,2.178
0,3.3,0.3,0,2.2,2.178
81,4.2,10.9,0,29.7,1359.666
0,4.7,0,0,6.4,0
52,3,0.3,3,-6.3,-2.67
0,6.4,0,0,-4.8,0
33,5.1,21.3,0,28.6,3106.818
0,3.9,0,0,-2.1,0
0,4.7,0,0,6.4,0
147,2.5,29.2,0,24.4,1781.2
33,2.6,0,0,31.4,0
90,4.2,10.9,0,29.7,1359.666
0,4.5,0,0,-2.8,0
0,2.5,0,0,6.7,0
49,7.6,4.8,0,8.4,306.432
39,5.1,0.8,0,29.8,121.584
58,2.2,10.9,0,24.3,582.714
49,2.1,2,0,27.4,115.08
0,6.4,0,0,-4.8,0
35,7.6,2.5,25,-2.1,-14.9
0,2.5,0,0,6.7,0
0,6.4,0,0,-4.8,0
0,2.5,0,0,6.7,0
0,3.7,0,0,8.7,0
0,4.7,0,0,6.4,0
100,3,28.2,0,29.2,2470.32
41,5.3,9.7,0,28.7,1475.467
0,3.7,0,0,8.7,0
0,6.4,0,0,-4.8,0
47,7.6,4.8,0,8.4,306.432
0,5.2,0,0,-2.9,0
35,5.1,0.8,0,29.8,121.584
0,4.7,0,0,6.4,0
108,5.2,23.9,0,25.8,3206.424
134,4.6,1.8,0,25.3,209.484
0,5.2,0,0,-2.9,0
0,3.7,0,0,8.7,0
0,3.7,0,0,8.7,0
0,4.5,0,0,-2.8,0
9,5.2,0,0,-2.9,0
53,4.2,29.5,0,25.4,3147.06
0,2.5,0,0,6.7,0
40,6.7,27.7,0,2.8,519.652
9,5.2,0,0,-2.9,0
0,6.4,0,0,-4.8,0
135,2.5,29.2,0,24.4,1781.2
0,3.7,0,0,8.7,0
0,5.4,0,0,-2.8,0
0,4.7,0,0,6.4,0
106,4.2,10.9,0,29.7,1359.666
39,7.6,4.8,0,8.4,306.432
0,4.7,0,0,6.4,0
49,3,14,0,21.2,890.4
16,5.2,0,0,-2.9,0
0,3.3,0.3,0,2.2,2.178
0,4.7,0,0,6.4,0
0,3.7,0,0,8.7,0
119,3.5,53.3,0,25.3,4719.715
98,3.5,53.3,0,25.3,4719.715
55,3.6,10.2,0,26.3,965.736
0,4.5,0,0,-2.8,0
175,4.6,1.8,0,25.3,209.484
0,4.7,0,0,6.4,0
0,2.5,0,0,6.7,0
0,3.7,0,0,8.7,0
0,6.4,0,0,-4.8,0
0,2.9,4.8,0,3.6,50.112
44,6.2,23.4,0,22.2,3220.776
76,2.6,16.8,0,24.9,1087.632
0,4.7,0,0,6.4,0
152,2.6,0,0,31.4,0
235,2.5,29.2,0,24.4,1781.2
0,3.3,0.3,0,2.2,2.178
72,2.9,3.6,0,25.7,268.308
61,7.2,3.8,0,26.5,725.04
0,4.5,0,0,-2.8,0
82,2.9,3.6,0,25.7,268.308
218,3.5,53.3,0,25.3,4719.715
42,4.2,29.5,0,25.4,3147.06
0,6.4,0,0,-4.8,0
0,2.5,0,0,6.7,0
0,3.3,0.3,0,2.2,2.178
6,5.2,0,0,-2.9,0
20,5.2,0,0,-2.9,0
51,5.7,40.6,0,20.2,4674.684
0,2.5,0,0,6.7,0
39,4.2,10.9,0,29.7,1359.666
85,5.1,0.8,0,29.8,121.584
0,5.2,0,0,-2.9,0
32,4.6,3,43,-6.4,-45.32
0,2.5,0,0,6.7,0
0,3.3,0.3,0,2.2,2.178
33,4.7,24.6,0,18.5,2138.97
0,4.5,0,0,-3.6,0
63,2.9,3.6,0,25.7,268.308
0,4.5,0,0,-2.8,0
0,4.7,0,0,6.4,0
0,4.5,0,0,-2.8,0
74,7.2,3.8,0,26.5,725.04
70,10.3,10.7,0,21.8,2402.578
0,3.7,0,0,8.7,0
0,3.3,0.3,0,2.2,2.178
62,4.7,20.8,0,33.7,3294.512
82,5.9,0,0,16.3,0
0,3.7,0,0,8.7,0
36,7.1,3,0,22.6,481.38
0,3.7,0,0,8.7,0
36,3,46.2,0,23.4,3243.24
0,2.5,0,0,6.7,0
0,2.5,0,0,6.7,0
0,3.7,0,0,8.7,0
79,3.4,3,0,28,285.6
0,3.3,0.3,0,2.2,2.178
46,5.9,14.7,0,21.7,1882.041
0,3.7,0,0,8.7,0
40,5.1,21.3,0,28.6,3106.818
34,3,14,0,21.2,890.4
0,2.9,4.8,0,3.6,50.112
52,3,46.2,0,23.4,3243.24
54,2.9,3.6,0,25.7,268.308
0,5.4,0,0,-2.8,0
70,3,46.2,0,23.4,3243.24
0,5.4,0,0,-2.8,0
0,6.4,0,0,-4.8,0
0,4.7,0,0,6.4,0
0,3.9,0,0,-2.1,0
0,4.7,0,0,6.4,0
0,3.7,0,0,8.7,0
45,3,46.2,0,23.4,3243.24
0,3.7,0,0,8.7,0
129,2.2,10.9,0,24.3,582.714
0,6.4,0,0,-4.8,0
0,4.7,0,0,6.4,0
0,3.3,0.3,0,2.2,2.178
0,3.9,0,0,-2.1,0
42,3.8,7.4,0,20.3,570.836
124,7.8,18.5,0,26.1,3766.23
31,3.6,10.2,0,26.3,965.736
90,3.5,53.3,0,25.3,4719.715
209,4.6,1.8,0,25.3,209.484
0,4.5,0,0,-3.6,0
0,2.5,0,0,6.7,0
0,3.9,0,0,-2.1,0
67,4.2,29.5,0,25.4,3147.06
0,4.7,0,0,6.4,0
138,7.2,3.8,0,26.5,725.04
32,8,4.1,0,27.2,892.16
0,4.7,0,0,6.4,0
0,4.7,0,0,6.4,0
0,4.5,0,0,-3.6,0
0,2.9,4.8,0,3.6,50.112
0,2.5,0,0,6.7,0
0,5.2,0,0,-2.9,0
82,4.2,10.9,0,29.7,1359.666
0,3.9,0,0,-2.1,0
0,3.7,0,0,8.7,0
59,3.6,10.2,0,26.3,965.736
46,3.6,10.2,0,26.3,965.736
0,6.4,0,0,-4.8,0
0,3.7,0,0,8.7,0
0,2.9,4.8,0,3.6,50.112
0,5.2,0,0,-2.9,0
119,3,46.2,0,23.4,3243.24
0,3.9,0,0,-2.1,0
36,7.1,3,0,22.6,481.38
41,5.9,0,0,16.3,0
0,6.4,0,0,-4.8,0
36,3.1,19.1,0,24.9,1474.329
0,3.7,0,0,8.7,0
0,4.5,0,0,-3.6,0
0,4.5,0,0,-3.6,0
69,3,28.2,0,29.2,2470.32
0,5.4,0,0,-2.8,0
0,2.5,0,0,6.7,0
367,4.7,20.8,0,33.7,3294.512
44,4.2,29.5,0,25.4,3147.06
0,4.7,0,0,6.4,0
0,3.3,0.3,0,2.2,2.178
0,4.7,0,0,6.4,0
63,4.1,26.2,0,27.2,2921.824
184,5.7,40.6,0,20.2,4674.684
0,5.4,0,0,-2.8,0
31,3,46.2,0,23.4,3243.24
0,3.7,0,0,8.7,0
0,2.5,0,0,6.7,0
0,4.7,0,0,6.4,0
0,6.4,0,0,-4.8,0
0,6.4,0,0,-4.8,0
0,2.5,0,0,6.7,0
77,3.1,19.1,0,24.9,1474.329
0,3.7,0,0,8.7,0
0,2.5,0,0,6.7,0
0,3.3,0.3,0,2.2,2.178
0,2.5,0,0,6.7,0
0,3.7,0,0,8.7,0
0,6.4,0,0,-4.8,0
54,6.9,20.6,0,20.1,2857.014
51,2.1,2,0,27.4,115.08
0,3.3,0.3,0,2.2,2.178
36,5.9,0,0,16.3,0
0,2.5,0,0,6.7,0
70,3,28.2,0,29.2,2470.32
82,10.3,10.7,0,21.8,2402.578
95,4.3,11.2,130,-3.3,-28.928
87,3,14,0,21.2,890.4
0,4.7,0,0,6.4,0
49,2.9,3.6,0,25.7,268.308
0,5.2,0,0,-2.9,0
0,5.2,0,0,-2.9,0
0,4.5,0,0,-3.6,0
0,2.9,4.8,0,3.6,50.112
0,4.7,0,0,6.4,0
63,3.4,3,0,28,285.6
103,7.2,3.8,0,26.5,725.04
0,5.4,0,0,-2.8,0
0,4.7,0,0,6.4,0
138,3.5,53.3,0,25.3,4719.715
0,3.9,0,0,-2.1,0
54,5.9,0,0,16.3,0
0,4.7,0,0,6.4,0
0,3.7,0,0,8.7,0
138,7.6,0,0,31.2,0
209,4.7,24.6,0,18.5,2138.97
67,2.2,10.9,0,24.3,582.714
70,10.3,10.7,0,21.8,2402.578
41,2.1,1,10,-2.5,4.75
0,2.5,0,0,6.7,0
0,4.5,0,0,-2.8,0
70,2.9,3.6,0,25.7,268.308
51,4.7,20.8,0,33.7,3294.512
0,5.2,0,0,-2.9,0
0,5.4,0,0,-2.8,0
0,3.9,0,0,-2.1,0
48,3.6,10.2,0,26.3,965.736
85,6.6,0,0,19.4,0
0,4.5,0,0,-2.8,0
39,7.1,3,0,22.6,481.38
0,5.4,0,0,-2.8,0
0,4.5,0,0,-3.6,0
0,4.5,0,0,-3.6,0
0,3.7,0,0,8.7,0
0,4.5,0,0,-3.6,0
44,2.9,0,0,30.1,0
43,3,8.9,0,31.3,835.71
0,3.7,0,0,8.7,0
39,3.6,10.2,0,26.3,965.736
0,6.4,0,0,-4.8,0
234,6.5,81.3,0,28.3,14955.135
0,4.7,0,0,6.4,0
81,4.7,24.6,0,18.5,2138.97
0,3.7,0,0,8.7,0
106,5.1,0.8,0,29.8,121.584
0,5.2,0,0,-2.9,0
0,4.7,0,0,6.4,0
0,4.5,0,0,-2.8,0
0,3.9,0,0,-2.1,0
0,3.9,0,0,-2.1,0
37,2.1,1,10,-2.5,4.75
109,4.7,24.6,0,18.5,2138.97
0,3.7,0,0,8.7,0
0,4.7,0,0,6.4,0
0,5.2,0,0,-2.9,0
0,3.7,0,0,8.7,0
65,5.1,0.8,0,29.8,121.584
0,4.7,0,0,6.4,0
43,1.7,12.7,163,-0.3,156.523
0,4.5,0,0,-3.6,0
40,7.2,0,0,-12.4,0
0,4.7,0,0,6.4,0
0,4.5,0,0,-2.8,0
36,5.1,21.3,0,28.6,3106.818
0,3.7,0,0,8.7,0
0,3.3,0.3,0,2.2,2.178
0,3.7,0,0,8.7,0
0,2.5,0,0,6.7,0
0,3.9,0,0,-2.1,0
0,5.4,0,0,-2.8,0
65,7.6,2.5,25,-2.1,-14.9
0,4.5,0,0,-3.6,0
0,4.5,0,0,-2.8,0
60,7.6,4.8,0,8.4,306.432
0,4.7,0,0,6.4,0
0,4.7,0,0,6.4,0
78,6.5,81.3,0,28.3,14955.135
0,3.7,0,0,8.7,0
31,4.2,3.3,30,-11.3,-126.618
0,2.9,4.8,0,3.6,50.112
0,3.3,0.3,0,2.2,2.178
83,3.5,33.3,0,22.1,2575.755
87,4.2,10.9,0,29.7,1359.666
0,3.7,0,0,8.7,0
33,4.7,24.6,0,18.5,2138.97
0,2.5,0,0,6.7,0
0,2.5,0,0,6.7,0
0,3.7,0,0,8.7,0
47,3.6,10.2,0,26.3,965.736
143,4.2,29.5,0,25.4,3147.06
39,4.6,3,43,-6.4,-45.32
111,4.7,24.6,0,18.5,2138.97
130,7.8,18.5,0,26.1,3766.23
0,2.5,0,0,6.7,0
0,3.7,0,0,8.7,0
226,2.5,29.2,0,24.4,1781.2
296,5.1,21.3,0,28.6,3106.818
69,4.9,0,0,22.2,0
0,5.4,0,0,-2.8,0
0,5.4,0,0,-2.8,0
56,7.1,3,0,22.6,481.38
53,2.6,16.8,0,24.9,1087.632
0,3.7,0,0,8.7,0
96,4.2,10.9,0,29.7,1359.666
0,5.4,0,0,-2.8,0
0,3.9,0,0,-2.1,0
63,4.7,20.8,0,33.7,3294.512
0,4.5,0,0,-2.8,0
31,2.6,16.8,0,24.9,1087.632
32,5.7,40.6,0,20.2,4674.684
0,4.7,0,0,6.4,0
84,4.2,29.5,0,25.4,3147.06
0,4.7,0,0,6.4,0
0,3.7,0,0,8.7,0
0,3.7,0,0,8.7,0
0,4.7,0,0,6.4,0
80,4.7,24.6,0,18.5,2138.97
0,3.3,0.3,0,2.2,2.178
97,3.1,19.1,0,24.9,1474.329
0,4.5,0,0,-2.8,0
120,7.8,18.5,0,26.1,3766.23
116,4.2,0,3,-14.1,3
66,4.9,0,0,22.2,0
0,3.7,0,0,8.7,0
0,4.7,0,0,6.4,0
0,5.2,0,0,-2.9,0
37,2.6,0,0,31.4,0
0,4.5,0,0,-3.6,0
0,3.3,0.3,0,2.2,2.178
114,4.2,29.5,0,25.4,3147.06
0,2.5,0,0,6.7,0
0,4.5,0,0,-3.6,0
0,2.5,0,0,6.7,0
0,2.5,0,0,6.7,0
0,4.5,0,0,-2.8,0
44,5.3,9.7,0,28.7,1475.467
0,2.5,0,0,6.7,0
0,3.7,0,0,8.7,0
0,6.4,0,0,-4.8,0
77,5.1,21.3,0,28.6,3106.818
0,2.9,4.8,0,3.6,50.112
33,6.9,20.6,0,20.1,2857.014
0,4.7,0,0,6.4,0
67,3.5,33.3,0,22.1,2575.755
86,6.5,81.3,0,28.3,14955.135
68,2.2,10.9,0,24.3,582.714
0,5.4,0,0,-2.8,0
138,4.2,29.5,0,25.4,3147.06
0,2.5,0,0,6.7,0
116,4.7,24.6,0,18.5,2138.97
43,6.9,20.6,0,20.1,2857.014
0,3.3,0.3,0,2.2,2.178
0,5.4,0,0,-2.8,0
0,3.3,0.3,0,2.2,2.178
39,4.2,3.3,30,-11.3,-126.618
0,4.5,0,0,-2.8,0
0,3.9,0,0,-2.1,0
0,3.7,0,0,8.7,0
39,7.6,2.5,25,-2.1,-14.9
30,4.2,10.9,0,29.7,1359.666
39,1.7,12.7,163,-0.3,156.523
60,3.8,20.1,0,20.2,1542.876
0,2.5,0,0,6.7,0
40,5.3,2.5,58,-10.1,-75.825
93,4.2,10.9,0,29.7,1359.666
153,4.6,1.8,0,25.3,209.484
0,4.5,0,0,-3.6,0
0,5.4,0,0,-2.8,0
0,6.4,0,0,-4.8,0
41,5.9,0,0,16.3,0
47,7.6,4.8,0,8.4,306.432
109,2.9,0,0,30.1,0
0,2.9,4.8,0,3.6,50.112
152,2.9,3.6,0,25.7,268.308
36,2.6,0,0,19.6,0
0,4.7,0,0,6.4,0
60,5.1,0.8,0,29.8,121.584
0,2.5,0,0,6.7,0
43,5.1,21.3,0,28.6,3106.818
69,2.5,29.2,0,24.4,1781.2
0,3.7,0,0,8.7,0
45,1.7,12.7,163,-0.3,156.523
0,2.5,0,0,6.7,0
58,5.1,21.3,0,28.6,3106.818
118,7.2,3.8,0,26.5,725.04
0,2.5,0,0,6.7,0
40,1.7,12.7,163,-0.3,156.523
35,7.6,4.8,0,8.4,306.432
0,4.7,0,0,6.4,0
0,3.7,0,0,8.7,0
0,2.5,0,0,6.7,0
66,5.4,4.8,0,21.2,549.504
184,4.7,20.8,0,33.7,3294.512
0,3.7,0,0,8.7,0
117,3.6,0,0,28.7,0
0,6.4,0,0,-4.8,0
36,3.6,10.2,0,26.3,965.736
54,3,8.9,0,31.3,835.71
0,3.7,0,0,8.7,0
72,3,28.2,0,29.2,2470.32
0,4.5,0,0,-3.6,0
242,2.9,3.6,0,25.7,268.308
48,3.9,2,0,25.9,202.02
44,3.6,10.2,0,26.3,965.736
0,3.3,0.3,0,2.2,2.178
0,4.7,0,0,6.4,0
0,3.7,0,0,8.7,0
152,3,46.2,0,23.4,3243.24
0,4.7,0,0,6.4,0
48,4.9,0,0,22.2,0
0,3.9,0,0,-2.1,0
0,4.5,0,0,-2.8,0
30,2.6,0,0,31.4,0
0,2.9,4.8,0,3.6,50.112
62,8,4.1,0,27.2,892.16
41,4.2,10.9,0,29.7,1359.666
0,4.5,0,0,-2.8,0
0,4.7,0,0,6.4,0
0,4.7,0,0,6.4,0
0,3.9,0,0,-2.1,0
31,7.1,3,0,22.6,481.38
0,4.5,0,0,-2.8,0
0,3.3,0.3,0,2.2,2.178
64,4.7,24.6,0,18.5,2138.97
72,11.9,0,0,8.6,0
0,4.5,0,0,-3.6,0
0,3.3,0.3,0,2.2,2.178
0,4.7,0,0,6.4,0
0,3.9,0,0,-2.1,0
33,2.1,2,0,27.4,115.08
0,5.2,0,0,-2.9,0
87,3,28.2,0,29.2,2470.32
0,3.3,0.3,0,2.2,2.178
0,3.9,0,0,-2.1,0
41,5.1,0.8,0,29.8,121.584
154,6.5,81.3,0,28.3,14955.135
120,5.1,21.3,0,28.6,3106.818
0,2.5,0,0,6.7,0
0,4.7,0,0,6.4,0
42,1.7,12.7,163,-0.3,156.523
0,4.5,0,0,-3.6,0
30,3.5,53.3,0,25.3,4719.715
0,4.7,0,0,6.4,0
45,3,8.9,0,31.3,835.71
33,5.3,9.7,0,28.7,1475.467
0,6.4,0,0,-4.8,0
92,7.2,3.8,0,26.5,725.04
0,3.7,0,0,8.7,0
61,7.6,2.5,25,-2.1,-14.9
0,6.4,0,0,-4.8,0
0,4.5,0,0,-3.6,0
65,4.7,20.8,0,33.7,3294.512
40,8,4.1,0,27.2,892.16
0,2.9,4.8,0,3.6,50.112
53,3.1,19.1,0,24.9,1474.329
103,4.6,1.5,0,25.4,175.26
92,3.4,3,0,28,285.6
64,5.9,0,0,16.3,0
0,4.5,0,0,-2.8,0
0,2.5,0,0,6.7,0
48,3.6,10.2,0,26.3,965.736
0,6.4,0,0,-4.8,0
0,4.7,0,0,6.4,0
60,8,4.1,0,27.2,892.16
0,4.5,0,0,-2.8,0
84,2.6,16.8,0,24.9,1087.632
57,1.7,12.7,163,-0.3,156.523
0,4.5,0,0,-2.8,0
0,3.3,0.3,0,2.2,2.178
86,7.2,3.8,0,26.5,725.04
0,2.5,0,0,6.7,0
0,4.5,0,0,-2.8,0
97,5.1,0.8,0,29.8,121.584
45,5.1,0.8,0,29.8,121.584
101,3,46.2,0,23.4,3243.24
398,4.7,20.8,0,33.7,3294.512
0,5.2,0,0,-2.9,0
0,3.7,0,0,8.7,0
0,3.7,0,0,8.7,0
95,3,46.2,0,23.4,3243.24
43,2.6,16.8,0,24.9,1087.632
0,6.4,0,0,-4.8,0
200,5.1,21.3,0,28.6,3106.818
0,4.7,0,0,6.4,0
0,3.7,0,0,8.7,0
65,3,14,0,21.2,890.4
41,2.6,26.7,0,24.9,1728.558
49,6.5,81.3,0,28.3,14955.135
44,5.7,40.6,0,20.2,4674.684
0,4.7,0,0,6.4,0
0,2.5,0,0,6.7,0
96,5.9,0,0,16.3,0
0,4.5,0,0,-2.8,0
0,5.2,0,0,-2.9,0
0,3.3,0.3,0,2.2,2.178
0,2.9,4.8,0,3.6,50.112
0,5.4,0,0,-2.8,0
0,4.5,0,0,-3.6,0
0,2.5,0,0,6.7,0
0,3.9,0,0,-2.1,0
31,4.5,0,0,-2.8,0
0,3.7,0,0,8.7,0
43,4.2,3.3,30,-11.3,-126.618
67,3.5,53.3,0,25.3,4719.715
0,4.7,0,0,6.4,0
0,3.3,0.3,0,2.2,2.178
90,4.2,10.9,0,29.7,1359.666
61,3.6,10.2,0,26.3,965.736
